path,label,split,source,language,generation_type,channel_type,codec,original_recording_id,original_recording_group,segment_id,duration_sec,clipping_flag,silence_ratio,benchmark_name,notes,call_profile,norm_source
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/fake/PA_T_0053954_opus.wav,fake,train,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0053954,asvspoof_pa_spk_PA_0095,2265,2.07,1,0.2744,,env=ccc attack=CC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0053954.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/fake/PA_D_0024948_g711.wav,fake,train,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0024948,asvspoof_pa_spk_PA_0078,2806,2.82,1,0.4615,,env=cba attack=BA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0024948.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/fake/PA_D_0024948_opus.wav,fake,train,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0024948,asvspoof_pa_spk_PA_0078,2806,2.82,1,0.4615,,env=cba attack=BA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0024948.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/train/fake/PA_T_0022918_g711.wav,fake,train,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0022918,asvspoof_pa_spk_PA_0091,3195,1.61,1,0.3194,,env=baa attack=BA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0022918.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/train/fake/PA_T_0022918_opus.wav,fake,train,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0022918,asvspoof_pa_spk_PA_0091,3195,1.61,1,0.3194,,env=baa attack=BA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0022918.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_T_0034763_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0034763,asvspoof_pa_spk_PA_0081,3795,1.73,1,0.6069,,env=bcb attack=AC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0034763.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_T_0034763_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0034763,asvspoof_pa_spk_PA_0081,3795,1.73,1,0.6069,,env=bcb attack=AC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0034763.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0019364_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0019364,asvspoof_pa_spk_PA_0070,2250,2.16,,,,env=bca attack=AC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0019364.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0019364_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0019364,asvspoof_pa_spk_PA_0070,2250,2.16,,,,env=bca attack=AC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0019364.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0011450_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0011450,asvspoof_pa_spk_PA_0076,2313,2.99,1,0.2545,,env=aca attack=BA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0011450.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0011450_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0011450,asvspoof_pa_spk_PA_0076,2313,2.99,1,0.2545,,env=aca attack=BA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0011450.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0009445_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0009445,asvspoof_pa_spk_PA_0076,2027,2.49,,,,env=abb attack=BA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0009445.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0009445_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0009445,asvspoof_pa_spk_PA_0076,2027,2.49,,,,env=abb attack=BA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0009445.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0012659_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0012659,asvspoof_pa_spk_PA_0070,3977,2.36,,,,env=acc attack=AB,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0012659.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0012659_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0012659,asvspoof_pa_spk_PA_0070,3977,2.36,,,,env=acc attack=AB,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0012659.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0023038_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0023038,asvspoof_pa_spk_PA_0077,3333,1.95,,,,env=cab attack=BB,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0023038.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0023038_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0023038,asvspoof_pa_spk_PA_0077,3333,1.95,,,,env=cab attack=BB,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0023038.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0020913_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0020913,asvspoof_pa_spk_PA_0070,2879,1.4,1,0.5318,,env=bcc attack=BA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0020913.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0020913_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0020913,asvspoof_pa_spk_PA_0070,2879,1.4,1,0.5318,,env=bcc attack=BA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0020913.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0012039_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0012039,asvspoof_pa_spk_PA_0076,3264,2.07,,,,env=acb attack=AC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0012039.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0012039_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0012039,asvspoof_pa_spk_PA_0076,3264,2.07,,,,env=acb attack=AC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0012039.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_T_0039843_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0039843,asvspoof_pa_spk_PA_0097,3019,2.82,1,0.3106,,env=cab attack=AA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0039843.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_T_0039843_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0039843,asvspoof_pa_spk_PA_0097,3019,2.82,1,0.3106,,env=cab attack=AA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0039843.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0021273_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0021273,asvspoof_pa_spk_PA_0077,3003,1.7,,,,env=bcc attack=CA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0021273.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0021273_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0021273,asvspoof_pa_spk_PA_0077,3003,1.7,,,,env=bcc attack=CA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0021273.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0015361_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0015361,asvspoof_pa_spk_PA_0076,2113,3.15,1,0.2004,,env=bac attack=AA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0015361.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0015361_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0015361,asvspoof_pa_spk_PA_0076,2113,3.15,1,0.2004,,env=bac attack=AA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0015361.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0017921_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0017921,asvspoof_pa_spk_PA_0070,3201,1.34,1,0.717,,env=bbb attack=CC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0017921.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0017921_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0017921,asvspoof_pa_spk_PA_0070,3201,1.34,1,0.717,,env=bbb attack=CC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0017921.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_T_0021995_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0021995,asvspoof_pa_spk_PA_0097,3080,3.76,1,0.2711,,env=baa attack=AA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0021995.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_T_0021995_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0021995,asvspoof_pa_spk_PA_0097,3080,3.76,1,0.2711,,env=baa attack=AA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0021995.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0015648_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0015648,asvspoof_pa_spk_PA_0076,2681,1.18,1,0.4792,,env=bac attack=BB,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0015648.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0015648_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0015648,asvspoof_pa_spk_PA_0076,2681,1.18,1,0.4792,,env=bac attack=BB,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0015648.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_T_0037525_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0037525,asvspoof_pa_spk_PA_0081,2017,1.72,1,0.6066,,env=bcc attack=CC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0037525.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_T_0037525_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0037525,asvspoof_pa_spk_PA_0081,2017,1.72,1,0.6066,,env=bcc attack=CC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0037525.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0019792_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0019792,asvspoof_pa_spk_PA_0077,2495,1.51,1,0.5261,,env=bca attack=CC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0019792.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0019792_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0019792,asvspoof_pa_spk_PA_0077,2495,1.51,1,0.5261,,env=bca attack=CC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0019792.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0017089_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0017089,asvspoof_pa_spk_PA_0077,3921,1.39,1,0.4788,,env=bba attack=CC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0017089.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0017089_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0017089,asvspoof_pa_spk_PA_0077,3921,1.39,1,0.4788,,env=bba attack=CC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0017089.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0009444_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0009444,asvspoof_pa_spk_PA_0076,2012,2.14,,,,env=abb attack=BA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0009444.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0009444_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0009444,asvspoof_pa_spk_PA_0076,2012,2.14,,,,env=abb attack=BA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0009444.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_T_0052982_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0052982,asvspoof_pa_spk_PA_0081,2078,2.58,,,,env=ccc attack=BC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0052982.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_T_0052982_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0052982,asvspoof_pa_spk_PA_0081,2078,2.58,,,,env=ccc attack=BC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0052982.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_T_0030001_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0030001,asvspoof_pa_spk_PA_0097,3240,4.77,1,0.3091,,env=bbb attack=BC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0030001.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_T_0030001_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0030001,asvspoof_pa_spk_PA_0097,3240,4.77,1,0.3091,,env=bbb attack=BC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0030001.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0025537_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0025537,asvspoof_pa_spk_PA_0076,3509,1.24,,,,env=cbb attack=AC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0025537.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0025537_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0025537,asvspoof_pa_spk_PA_0076,3509,1.24,,,,env=cbb attack=AC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0025537.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0008657_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0008657,asvspoof_pa_spk_PA_0076,3013,2.49,1,0.402,,env=aba attack=AC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0008657.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0008657_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0008657,asvspoof_pa_spk_PA_0076,3013,2.49,1,0.402,,env=aba attack=AC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0008657.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0013756_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0013756,asvspoof_pa_spk_PA_0070,3909,1.21,1,0.5881,,env=baa attack=AB,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0013756.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0013756_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0013756,asvspoof_pa_spk_PA_0070,3909,1.21,1,0.5881,,env=baa attack=AB,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0013756.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0014607_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0014607,asvspoof_pa_spk_PA_0076,2466,3.1,,,,env=bab attack=AB,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0014607.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0014607_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0014607,asvspoof_pa_spk_PA_0076,2466,3.1,,,,env=bab attack=AB,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0014607.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_T_0040722_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0040722,asvspoof_pa_spk_PA_0081,2523,2.42,1,0.3333,,env=cab attack=BC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0040722.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_T_0040722_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0040722,asvspoof_pa_spk_PA_0081,2523,2.42,1,0.3333,,env=cab attack=BC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0040722.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0019286_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0019286,asvspoof_pa_spk_PA_0077,2455,1.39,,,,env=bca attack=AB,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0019286.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0019286_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0019286,asvspoof_pa_spk_PA_0077,2455,1.39,,,,env=bca attack=AB,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0019286.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0026292_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0026292,asvspoof_pa_spk_PA_0070,2130,2.4,,,,env=cbc attack=BA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0026292.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0026292_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0026292,asvspoof_pa_spk_PA_0070,2130,2.4,,,,env=cbc attack=BA,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0026292.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_T_0030585_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0030585,asvspoof_pa_spk_PA_0097,2871,4.4,1,0.437,,env=bbb attack=CC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0030585.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_T_0030585_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_T_0030585,asvspoof_pa_spk_PA_0097,2871,4.4,1,0.437,,env=bbb attack=CC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_train/flac/PA_T_0030585.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0009773_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0009773,asvspoof_pa_spk_PA_0070,2415,1.35,1,0.5075,,env=abb attack=CB,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0009773.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0009773_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0009773,asvspoof_pa_spk_PA_0070,2415,1.35,1,0.5075,,env=abb attack=CB,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0009773.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0016780_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0016780,asvspoof_pa_spk_PA_0076,2062,3.18,,,,env=bba attack=AC,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0016780.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/wideband_opus/val/fake/PA_D_0016780_opus.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0016780,asvspoof_pa_spk_PA_0076,2062,3.18,,,,env=bba attack=AC,wideband_opus,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0016780.flac
/workspace/deepfake-voice-fraud-dedection/data/call_normalized_v4/narrowband_g711/val/fake/PA_D_0010834_g711.wav,fake,val,asvspoof_pa,en,tts_replayed_physical,replayed,wav_pcm_norm,asvspoof_pa_PA_D_0010834,asvspoof_pa_spk_PA_0070,3850,2.08,,,,env=aca attack=AA,narrowband_g711,data/asvspoof_pa/PA/ASVspoof2019_PA_dev/flac/PA_D_0010834.flac
